date,Iran_entropy,Crypto_entropy,Macro_entropy,Geopolitical_entropy,Energy_entropy,Pandemic_entropy,composite_entropy
2025-10-20,,,0.3188536256314284,0.7264671392758285,,,0.5226603824536284
2025-10-21,,,0.3300712977399391,0.7217267229918769,,,0.525899010365908
2025-10-22,,,0.3188536256314284,0.7389365789755945,,,0.5288951023035114
2025-10-23,,,0.3188536256314284,0.7217267229918769,,,0.5202901743116526
2025-10-24,,,0.3007554680906706,0.7264671392758285,,,0.5136113036832496
2025-10-25,,,0.3469812881006133,0.7164597495284442,,,0.5317205188145288
2025-10-26,,,0.3280895442885144,0.6982060648120633,,,0.5131478045502889
2025-10-27,,,0.31566861683869757,0.6816201877519565,,,0.498644402295327
2025-10-28,,,0.31566861683869757,0.6900060330275635,,,0.5028373249331305
2025-10-29,,,0.30783894748439,0.6730446766901782,,,0.4904418120872841
2025-10-30,,,0.3280895442885144,0.7217267229918769,,,0.5249081336401956
2025-10-31,,,0.35165905099368744,0.6982060648120633,,,0.5249325579028754
2025-11-01,,,0.35165905099368744,0.7062239239795571,,,0.5289414874866223
2025-11-02,,,0.35165905099368744,0.6982060648120633,,,0.5249325579028754
2025-11-03,,,0.35165905099368744,0.6982060648120633,,,0.5249325579028754
2025-11-04,0.6222126380063133,,0.32417835022143393,0.6947464493115152,,,0.5470458125130875
2025-11-05,0.5895328556861872,,0.32417835022143393,0.6895171979409991,,,0.53440946794954
2025-11-06,0.5715197065154134,,0.3121941092869296,0.6716238443386314,,,0.5184458867136582
2025-11-07,0.5467754700674502,,0.31585965338380756,0.6667276407527267,,,0.5097875880679948
2025-11-08,0.4875606258331045,,0.31585965338380756,0.6485111523560543,,,0.48397714385765545
2025-11-09,0.5915869276778599,,0.31585965338380756,0.6530676926880948,,,0.5201714245832542
2025-11-10,0.5201768812228301,,0.31585965338380756,0.5932322282349983,,,0.476422920947212
2025-11-11,0.5321301899711841,,0.3476819303863385,0.5932322282349983,,,0.4910147828641736
2025-11-12,0.5308013140665327,,0.3712380074872676,0.6215392282649514,,,0.5078595166062506
2025-11-13,0.5333839163723675,,0.37743144147450813,0.6564167644340807,,,0.5224107074269854
2025-11-14,0.537295648071305,,0.3648936328140418,0.6305546099353875,,,0.5109146302735782
2025-11-15,0.5270275856597249,,0.36778776064982427,0.5932322282349983,,,0.4960158581815158
2025-11-16,0.5270275856597249,,0.3494135641743602,0.6296397743545065,,,0.5020269747295305
2025-11-17,0.5347677239182815,,0.35298182586569676,0.6160678523520299,,,0.5012724673786694
2025-11-18,0.501658412107844,,0.3198341973168677,0.5966929626870662,,,0.47272852403725923
2025-11-19,0.5653467643067892,,0.33538492053799807,0.5877225884432978,,,0.49615142442936166
2025-11-20,0.506785889900282,,0.32159180938619003,0.5700534617916565,,,0.4661437203593762
2025-11-21,0.448385659766577,,0.3459796182083341,0.5852086988987822,,,0.4598579922912311
2025-11-22,0.49108904538362136,,0.34814594933806664,0.59379331474323,,,0.4776761031549726
2025-11-23,0.48335682192109686,,0.33420449378343436,0.6050215672074543,,,0.4741942943039952
2025-11-24,0.5020907977328143,0.9118766298820509,0.33269015226046605,0.5972937511804863,,,0.5859878327639544
2025-11-25,0.4403826144401233,0.9054837888621003,0.32245002895968544,0.6112402275111894,,,0.5698891649432747
2025-11-26,0.44512981760107995,0.9156569554835955,0.34725379070205625,0.6161969700784585,,,0.5810593834662976
2025-11-27,0.441321788308674,0.7856620519251549,0.3190331525102384,0.6011263631222572,,,0.5367858389665812
2025-11-28,0.45203221437506774,0.7892244779090717,0.31455205521967156,0.6142822145239778,,,0.5425227405069473
2025-11-29,0.44485924325728093,0.7816428375762501,0.3249406705650054,0.5739731284379381,,,0.5313539699591187
2025-11-30,0.44194550038368263,0.7928356896685811,0.33791939641093854,0.585083623838214,,,0.539446052575354
2025-12-01,0.473597672335317,0.8577690044226912,0.347460396793636,0.5561578918873319,,,0.558746241359744
2025-12-02,0.44337771591296915,0.8266873598298498,0.347460396793636,0.5727045140868908,,,0.5475574966558364
2025-12-03,0.45006350727881983,0.7973466851581169,0.34168869660488,0.5733796242014931,,,0.5406196283108274
2025-12-04,0.4440802888780206,0.7805609450760964,0.3186684401810036,0.5873590934502175,,,0.5326671918963346
2025-12-05,0.43664826298367654,0.8052172189539868,0.2971938610431052,0.5916573011848004,,,0.5326791610413922
2025-12-06,0.43576245790040236,0.8174187027734731,0.3279361840594157,0.5709136880466318,,,0.5380077581949807
2025-12-07,0.4637561431072553,0.8302252074313051,0.3129987194249394,0.5891499194904766,,,0.5490324973634941
2025-12-08,0.3900239596760195,0.793701863083961,0.31578390079307045,0.5934481272250595,,,0.5232394626945276
2025-12-09,0.4073551285745761,0.809676650935821,0.3379423598129098,0.6066147431744637,,,0.5403972206244427
2025-12-10,0.36251658401702974,0.8081957601830108,0.7891850224787502,0.5878585527538341,,,0.6369389798581562
2025-12-11,0.3597592455644675,0.8332157810549902,0.44986104782100245,0.5839530796972862,,,0.5566972885344366
2025-12-12,0.35516949822417554,0.8233337942994944,0.4637743065426336,0.549167175824731,,,0.5478611937227587
2025-12-13,0.39539144637396323,0.8322236029617912,0.46604386201820863,0.5480191610028472,,,0.5604195180892025
2025-12-14,0.3939001091793106,0.8339897000108966,0.46509227620435645,0.549167175824731,,,0.5605373153048236
2025-12-15,0.3876529278882217,0.8536127809920693,0.4769545902161969,0.5627658105189116,,,0.5702465274038498
2025-12-16,0.45235444040589906,0.8750491173640921,0.47785010881481316,0.5559338461822546,,,0.5902968781917647
2025-12-17,0.4448608715883028,0.8792663823651679,0.4803071892047927,0.5582647002562542,,,0.5906747858536294
2025-12-18,0.43407518045416554,0.8750837143948362,0.4778760347543872,0.541042967942093,,,0.5820194743863705
2025-12-19,0.45095249716826763,0.8698495326565868,0.476712296673619,0.528365940303057,,,0.5814700667003826
2025-12-20,0.44604033408576144,0.8548618184986113,0.47534028371112863,0.5514376382528141,,,0.5819200186370789
2025-12-21,0.4643633915384969,0.8601970389306056,0.46155117388960915,0.541042967942093,,,0.5817886430752012
2025-12-22,0.44900516326695217,0.8627689507923759,0.47311550314457473,0.541042967942093,,,0.5814831462864989
2025-12-23,0.42685155035951516,0.8647941194254624,0.4758885073350997,0.541042967942093,,,0.5771442862655425
2025-12-24,0.47058690120730035,0.852939714649482,0.4746275156875531,0.541042967942093,,,0.5847992748716071
2025-12-25,0.46843073021878057,0.8569496431756027,0.4040836240352562,0.5372488372515978,,,0.5666782086703094
2025-12-26,0.46583681348764294,0.8571759078261959,0.4193578081239682,0.5371275760830605,,,0.5698745263802169
2025-12-27,0.451387154619322,0.8544706755101843,0.4473323348618941,0.5377238551615044,,,0.5727285050382263
2025-12-28,0.4721971800552466,0.8461832731682281,0.47205148353434967,0.5207115407619566,,,0.5777858693799452
2025-12-29,0.4551365259066892,0.8432999005117667,0.4594396460519355,0.5245127552057557,,,0.5705972069190367
2025-12-30,0.475076857886277,0.8553807233860001,0.47292108448337644,0.5360367493324064,,,0.584853853772015
2025-12-31,0.4409721407027991,0.8483905348105412,0.47333433903082495,0.49665739444160484,,,0.5648386022464424
2026-01-01,0.4028094214598189,0.8199148922296795,0.4342949416732351,0.4567183078868866,,,0.528434390812405
2026-01-02,0.4919369672575673,0.8046843954169355,0.42001726628068153,0.43821226219127674,,,0.5387127227866153
2026-01-03,0.4566262394360752,0.7822773654761622,0.4349401017240394,0.4548091786109697,,,0.5321632213118116
2026-01-04,0.6003127119602454,0.7923676759017502,0.4080727876874093,0.4714739902831014,,,0.5680567914581266
2026-01-05,0.6601661140291498,0.8003284788331521,0.49561498234642515,0.4721809698552638,,,0.6070726362659977
2026-01-06,0.5805783920736879,0.8337149131550382,0.4958442753984931,0.4909291357209295,,,0.6002666790870371
2026-01-07,0.5779343496668855,0.840206649917299,0.4373543068712359,0.5002365743829587,,,0.5889329702095948
2026-01-08,0.6185650259050791,0.8419306289499352,0.4259096529832073,0.34659291061294295,,,0.5582495546127911
2026-01-09,0.6607815466402439,0.8319182608934684,0.4381091532537569,0.37223496912487536,,,0.5757609824780862
2026-01-10,0.6511353657473156,0.8320950714456081,0.4728910755907585,0.43832596287354164,,,0.598611868914306
2026-01-11,0.5768835592716605,0.833275164703002,0.4590744674612677,0.4255819118568349,,,0.5737037758231913
2026-01-12,0.580875058239936,0.8180521605900556,0.45240505224079736,0.43327333661848577,,,0.5711514019223187
2026-01-13,0.5696710485912599,0.8162245319909333,0.44025157387797814,0.41571649036464137,,,0.5604659112062031
2026-01-14,0.5458845779384739,0.8066434261025934,0.45319637044493666,0.41621469993254034,,,0.5554847686046361
2026-01-15,0.555552567047254,0.813607061135599,0.4468817832431464,0.4357155269881458,,,0.5629392346035363
2026-01-16,0.5562122391631417,0.8290305144133256,0.44154619676852275,0.43984771113616145,,,0.5666591653702879
2026-01-17,0.5545837481795667,0.8253926414577544,0.4631087049952688,0.4409962148983155,,,0.5710203273827263
2026-01-18,0.5780789215693583,0.8254051898921255,0.43415772185202967,0.43834727091527664,,,0.5689972760571975
2026-01-19,0.6029470853122838,0.8422399793034433,0.4333902876361918,0.4461851641708966,,,0.581190629105704
2026-01-20,0.6029470853122838,0.774619882790942,0.4340819967205934,0.4477544293018738,,,0.5648508485314232
2026-01-21,0.6016980222541123,0.7716731968623572,0.39314455735974907,0.430142220219141,,,0.5491644991738399
2026-01-22,0.6135222807378456,0.7308765184508216,0.38123392609894946,0.44983984171757574,,,0.543868141751298
2026-01-23,0.48950463070448064,0.7114383406219956,0.39349511040371604,0.4566144147104519,,,0.5127631241101611
2026-01-24,0.5310093165044784,0.7161021279768078,0.41838004488832925,0.46138779340165886,,,0.5317198206928186
2026-01-25,0.5287561727545093,0.716144066662467,0.4207995302473727,0.4640808977787989,,,0.532445166860787
2026-01-26,0.5272486895164101,0.7148320595486162,0.44291816264267236,0.4676062610754417,,,0.538151293195785
2026-01-27,0.6016980222541123,0.7041472944888753,0.43245417655421936,0.4681692807117029,,,0.5516171935022275
2026-01-28,0.6025179845475309,0.7079429522879297,0.4461803120349143,0.4701422880976846,,,0.5566958842420149
2026-01-29,0.567115680242557,0.7204783935572393,0.43885236632646796,0.47519545585716033,,,0.5504104739958562
2026-01-30,0.6360819753920165,0.7254207123058257,0.45612645155806786,0.4744401538738439,,,0.5730173232824385
2026-01-31,0.6469249256182594,0.7099096795431009,0.45597287906267764,0.4877358393739402,,,0.5751358308994945
2026-02-01,0.6235280579688419,0.6932647592632528,0.4552872356352255,0.4713485209263102,,,0.5608571434484076
2026-02-02,0.6335723594358128,0.6887542249721121,0.4586671205658888,0.4831656470752613,,,0.5660398380122688
2026-02-03,0.5844229735508921,0.6984685799462175,0.4571480609327152,0.4957672589698516,,,0.5589517183499191
2026-02-04,0.5604275392028845,0.6995168716213752,0.4506054010271533,0.4805894718511109,,,0.547784820925631
2026-02-05,0.6054325312024424,0.673116943871474,0.4571091384491821,0.4913136172931004,,,0.5567430577040497
2026-02-06,0.6062150689789699,0.6584421624857768,0.45218915752804717,0.4967492815554864,,,0.55339891763707
2026-02-07,0.6180657723092287,0.6828973653699311,0.45232881193200725,0.49612365456008894,,,0.562353901042814
2026-02-08,0.6072308333992896,0.6837337531842775,0.4468230572363485,0.46524950412079,,,0.5507592869851765
2026-02-09,0.606912829815212,0.6808624068633856,0.47570125228380383,0.47731196510103246,,,0.5601971135158584
2026-02-10,0.597185045253784,0.5578941844046396,0.4491178908615948,0.450797360871512,,,0.5137486203478826
2026-02-11,0.5946875360781547,0.6501416050150951,0.4848979887946225,0.4901806149553392,,,0.5549769362108029
2026-02-12,0.5955034549696541,0.6274199177012857,0.4690329110874288,0.4972152460579175,,,0.5472928824540715
2026-02-13,0.5951649807284997,0.659865616003126,0.4678279895713095,0.4897711303957796,,,0.5531574291746787
2026-02-14,0.5593191022960451,0.6597102182228447,0.43661858382868035,0.4888095290206367,,,0.5361143583420518
2026-02-15,0.5610313278029512,0.5241299771347027,0.4363099996719943,0.45012818609383065,,,0.4928998726758697
2026-02-16,0.572500203361308,0.6558543780908898,0.441172241500071,0.47283663768846507,,,0.5355908651601835
2026-02-17,0.5610313278029512,0.5294457905267661,0.43798391222108307,0.4440218076352734,,,0.49312070954651843
2026-02-18,0.597185045253784,0.48855507379055624,0.4473733013446498,0.44469429536964244,,,0.4944519289396581
2026-02-19,0.6720283785762758,0.5280019075856593,0.4773902303733126,0.44162120864049925,,,0.5297604312939368
2026-02-20,0.6914913232290842,0.6117304430232008,0.47309542609797406,0.4679483958514561,,,0.5610663970504288
2026-02-21,0.6933004869431962,0.6207853570434337,0.4709301821398628,0.4689906377460955,,,0.5635016659681471
2026-02-22,0.6817765032117555,0.6030855491398132,0.3958487005545985,0.4653711334263635,,,0.5365204715831327
2026-02-23,0.6906495819202723,0.596896729932298,0.39516234105548864,0.4665525081344472,,,0.5373152902606265
2026-02-24,0.6906495819202723,0.5932243067730827,0.35912516604947403,0.4661421538537695,,,0.5272853021491496
2026-02-25,0.7099369302575241,0.632176295882339,0.38642479923146733,0.4636996751619002,,,0.5480594251333076
2026-02-26,0.6520568621208404,0.6335489531434355,0.4113171165637456,0.4585947348867438,,,0.5388794166786913
2026-02-27,0.7286640568224176,0.6132421989119339,0.41922545114842885,0.45319378922173587,,,0.5535813740261291
2026-02-28,0.8341980958607491,0.5315967250360363,0.41184488115111895,0.42925429968773443,,,0.5517235004339097
2026-03-01,0.7091800815209943,0.47237253118249306,0.35870110043440107,0.4406599136552937,,,0.4952284066982956
2026-03-02,0.7691387420687622,0.48270909621013575,0.3374486071877834,0.4469420962739125,,,0.5090596354351484
2026-03-03,0.9010058454066512,0.5923573863024626,0.46326280625507876,0.4624704751426832,,,0.604774128276719
2026-03-04,0.8162233810275722,0.6476829163352319,0.432518453551956,0.4670966799010262,,,0.5908803577039465
2026-03-05,0.8341350277042873,0.625199223391162,0.4352012993488799,0.4610026248050932,,,0.5888845438123556
2026-03-06,0.844439813960926,0.6281841539321422,0.4596324473623337,0.4647124958483127,,,0.5992422277759287
2026-03-07,0.8776706588246489,0.6139162530789017,0.44885990348434396,0.4621877104079676,,,0.6006586314489656
2026-03-08,0.9083925612385827,0.6104085202638603,0.4938188339337584,0.45510679843423946,,,0.6169316784676102
2026-03-09,0.8340069913086883,0.6156778853401697,0.44851751046811683,0.4492704308681046,,,0.5868682044962699
2026-03-10,0.8570451384283785,0.6176055193066847,0.46294988265734205,0.4454228108146124,,,0.5957558378017545
2026-03-11,0.8534308472934906,0.5131923867983413,0.47132781405275864,0.4547317931419228,,,0.5731707103216284
2026-03-12,0.9254693198136527,0.5478446545822925,0.5365634114767401,0.4081464181194969,,,0.6045059509980455
2026-03-13,0.948746585305985,0.5006683418806355,0.5347495442654917,0.4645794126333999,,,0.612185971021378
2026-03-14,0.9546283213169673,0.4994737416334481,0.5569501195349916,0.4759587013430265,,,0.6217527209571084
2026-03-15,0.95819386669782,0.4885430149205957,0.6317071127067359,0.5495530148980747,,,0.6569992523058066
2026-03-16,0.9705194124012952,0.6328346907628425,0.5736367921315899,0.48094975557087283,,,0.66448516271665
2026-03-17,0.9680078514057129,0.6277625512411187,0.6011339783373739,0.525304863716642,,,0.6805523111752119
2026-03-18,0.9582867854089402,0.49915353690991365,0.47200033728810165,0.49693537661091347,,,0.6065940090544673
2026-03-19,0.945932650782587,0.6143430276049623,0.6223107878083208,0.5381970048076482,,,0.6801958677508796
2026-03-20,0.9568659562517656,0.6143113916349728,0.6522995793877838,0.5435894802663291,,,0.6917666018852129
2026-03-21,0.9524530046125068,0.6123065075570858,0.6565173634905151,0.5408347651001538,,,0.6905279101900653
2026-03-22,0.9452606084345034,0.6061711531939217,0.6947054328594369,0.5349170208472954,,,0.6952635538337895
2026-03-23,0.9658793141034244,0.6077352387094593,0.6393009328951493,0.5311578192264574,,,0.6860183262336226
2026-03-24,0.9620621910954684,0.6105426021316818,0.6526922819603374,0.527030786373369,,,0.6880819653902142
2026-03-25,0.9336965462095789,0.6192881196746801,0.6772859140919469,0.5235684349160996,,,0.6884597537230763
2026-03-26,0.9510988135139298,0.600428306539719,0.6982108698347497,0.5254740384220412,,,0.6938030070776099
2026-03-27,0.9639666375805904,0.5924806957158067,0.4883502348624688,0.5114343714546699,,,0.639057984903384
2026-03-28,0.9691182654866752,0.4205290028868877,0.3489589100603515,0.5084385810705603,,,0.5617611898761188
2026-03-29,0.9071646553007066,0.3931692922800564,0.6009172670805777,0.6185739202930475,,,0.629956283738597
2026-03-30,0.9089257395580264,0.3819251147577234,0.3740610610770919,0.4999609161272334,,,0.5412182078800187
2026-03-31,0.9822185755285935,0.3992769260212585,0.6998064497657918,0.5838209664608621,,,0.6662807294441265
2026-04-01,0.9806452426716045,0.3955277035590034,0.5544906584507161,0.49324562836128333,,,0.6059773082606518
2026-04-02,0.9681204626910589,0.5610717647727795,0.6462196564360937,0.6092106143671313,,,0.6961556245667659
2026-04-03,0.984569143199708,0.5549465279427266,0.47015489378993003,0.5798824670699497,,,0.6473882580005786
2026-04-04,0.9679505356936393,0.6437144121077318,0.715410971682853,0.7168998285940986,,,0.7609939370195806
2026-04-05,0.9734732844561563,0.5549465279427266,0.14144054254182067,0.6012804671431335,,,0.5677852055209592
2026-04-06,0.9544949966726275,0.5724021535864532,0.768624178810211,0.5803675473364918,,,0.7189722191014458
2026-04-07,0.8545661179278069,0.5871894300419644,0.11835001140827504,0.5020177228034751,,,0.5155308205453804
2026-04-08,0.9136872274243891,0.5555900335342444,0.6430696129486818,0.5067179693603251,,,0.6547662108169101
2026-04-09,0.861246596081609,0.6064923477562343,0.11536718058601081,0.4953598063147892,,,0.5196164826846608
2026-04-10,0.8621404764994808,0.5994476275188806,0.09694460606247315,0.5360049679573623,,,0.5236344195095493
2026-04-11,,0.6684078549880309,0.6565984838762328,0.8040675727454475,,,0.7096913038699038
2026-04-12,0.9001103114260581,0.5871894300419644,0.5680279213230557,0.5722912644470991,,,0.6569047318095443
2026-04-13,0.9295231861792265,,,,,,0.9295231861792265
2026-04-14,0.8713958793344463,0.6062684217115352,0.5635644898562426,0.5724563253681948,,,0.6534212790676047
2026-04-15,0.8800606660390532,0.6178016821684649,0.0905807837291093,0.6531508379502927,,,0.56039849247173
2026-04-16,0.8873172562752066,0.34698128810061335,,0.6508619619953584,,,0.6283868354570594
2026-04-17,0.7728570728846587,0.5072345498467192,0.675090983404044,0.2844929188634327,,,0.5599188812497137
2026-04-18,0.9199534913630798,0.34698128810061335,0.0491979015104235,0.611488530280496,,,0.4819053028136532
2026-04-19,0.9384543826025638,0.34698128810061335,,0.6739620546087084,,,0.6531325751039618
2026-04-20,0.8873172562752066,0.34698128810061335,,0.6385459584757021,,,0.6242815009505073
2026-04-21,0.8501014431010593,0.5886621508315335,0.5815581085409437,0.5269129267283583,,,0.6368086573004736
2026-04-22,0.8734400096925845,0.5924355321341358,0.5725069577449545,0.5191304089135558,,,0.6393782271213078
2026-04-23,0.8928293252985466,0.5899529692084201,0.5631511431310561,0.5182934247675344,,,0.6410567156013892
2026-04-24,0.8793586676441153,0.582543858296723,0.5610297576800207,0.5187267000077155,,,0.6354147459071436
2026-04-25,0.8963067793844212,0.585586949009522,0.563416799951143,0.5212921996306021,,,0.6416506819939222
2026-04-26,0.8969094858244608,0.5792027604533992,0.5746203996628626,0.5233267589550062,,,0.6435148512239323
2026-04-27,0.8948465683418544,0.5713199022181098,0.5841182606236959,0.5287285803055085,,,0.6447533278722921
2026-04-28,0.8882145667689001,0.5557459600242861,0.6225349887326513,0.5385567785114853,,,0.6512630735093307
2026-04-29,0.8763058859551249,0.5567166042440409,0.6461755020600034,0.5393449512706819,,,0.6546357358824628
2026-04-30,0.8874650368539528,0.5506819861980459,0.6304149640618452,0.5374982552651154,0.985155491878468,,0.7182431468514855
2026-05-01,0.8552272758814866,0.5544857965597714,0.6432464000178783,0.5143034194470809,0.7765243724902714,,0.6687574528792977
2026-05-02,0.8436897877259504,0.5318401856887148,0.6548191181360041,0.5141556413325997,0.8641223054148873,,0.6817254076596313
2026-05-03,0.8436897877259504,0.5400924225350211,0.6620142958724605,0.4998457642077017,0.8703571483972321,,0.6831998837476732
2026-05-04,0.8467179135817211,0.5342868174358433,0.7030471594288966,0.5012167958204118,0.9125136667160966,0.28426918474369767,0.6303419229544446
2026-05-05,0.82323177657337,0.5468803537616708,0.7035734644177143,0.4968491012053305,0.9149611193340618,0.3052134748252451,0.631784881686232
2026-05-06,0.7102056332965991,0.5452776922097402,0.6527101735258055,0.4956119391996888,0.7890901461717706,0.3933084376290265,0.5977006703387718
2026-05-07,0.7551925994575458,0.5473385565623249,0.6506879020704961,0.49536407626101925,0.8498531044387738,0.46422259163437807,0.6271098050707563
2026-05-08,0.7104918491136863,0.5394616325724406,0.6349458438854945,0.5060540864159206,0.8441814438428814,0.4347986766445248,0.6116555887458247
2026-05-09,0.7117809540118142,0.5425223400048744,0.6084487509575935,0.5243936207534828,0.8759076181277841,0.39687166816039215,0.6099874920026569
2026-05-10,0.7988552037060168,0.5424670929302408,0.6377884438256283,0.5169526859893107,0.9564753494227219,0.37518465581218063,0.6379539052810165
