trade_date,0,1
2023-06-11,0.00014168855828480722,0.9998583114417152
2023-06-12,4.826878639179407e-09,0.9999999951731214
2023-06-13,2.2645810657978936e-09,0.999999997735419
2023-06-15,3.2418234322777444e-09,0.9999999967581765
2023-06-22,6.719827328575113e-05,0.9999328017267142
2023-06-23,3.4396651857902956e-05,0.9999656033481421
2023-06-24,0.00312289813514262,0.9968771018648573
2023-06-25,0.6491574972791507,0.3508425027208491
2023-06-26,0.6744313000680121,0.3255686999319877
2023-06-27,0.1696623946430956,0.8303376053569045
2023-06-28,0.5469383824579346,0.4530616175420655
2023-06-29,0.5383014640304914,0.4616985359695085
2023-06-30,0.7813622559307877,0.21863774406921233
2023-07-01,0.5687090821431626,0.4312909178568374
2023-07-07,0.8914484672377094,0.10855153276229056
2023-07-10,0.0032893719687622403,0.9967106280312378
2023-07-11,0.9603987141636077,0.0396012858363922
2023-07-13,0.3759366696289599,0.62406333037104
2023-07-14,0.000613988839373519,0.9993860111606262
2023-07-15,5.13785098169038e-07,0.9999994862149014
2023-07-17,0.01970707146889069,0.980292928531109
2023-07-19,0.018054205182991764,0.9819457948170077
2023-07-20,0.014341430185460965,0.9856585698145385
2023-07-21,0.0013158142665474972,0.9986841857334519
2023-07-22,0.004791818047490357,0.9952081819525089
2023-07-23,0.0613370252957547,0.9386629747042446
2023-07-24,0.01227122471500177,0.9877287752849976
2023-07-28,0.19033446563080944,0.80966553436919
2023-07-30,0.11590508343338775,0.8840949165666117
2023-07-31,0.0061219679910278,0.9938780320089717
2023-08-01,0.01701837806293073,0.9829816219370688
2023-08-02,0.005256349213546936,0.9947436507864525
2023-08-03,0.010348638172143886,0.9896513618278555
2023-08-04,0.1913801120518651,0.8086198879481343
2023-08-06,0.029453419989738095,0.9705465800102614
2023-08-08,0.00034371000170448177,0.999656289998295
2023-08-09,0.001102079854705396,0.9988979201452941
2023-08-12,0.14711130009830403,0.8528886999016954
2023-08-13,0.046387936614385686,0.9536120633856138
2023-08-14,0.059543556646148035,0.9404564433538514
2023-08-15,0.00011856580445427811,0.9998814341955449
2023-08-17,0.00550210321581978,0.9944978967841793
2023-08-20,0.010548343312520006,0.989451656687479
2023-08-21,0.02879496826005342,0.9712050317399455
2023-08-22,0.12104597239883279,0.8789540276011663
2023-08-23,0.06676475316920497,0.933235246830794
2023-08-25,0.027499578304517002,0.9725004216954819
2023-08-26,0.03670725810731978,0.963292741892679
2023-08-28,0.5412290617414517,0.45877093825854687
2023-08-29,0.07678410092036882,0.9232158990796298
2023-09-01,0.15081019151206873,0.8491898084879298
2023-09-04,0.19797823151254834,0.8020217684874502
2023-09-06,0.053535643371331335,0.9464643566286672
2023-09-08,0.9998984578746303,0.00010154212536835593
2023-09-19,1.1153505564132884e-07,0.9999998884649428
2023-09-20,0.9991475808602034,0.0008524191397949532
2023-09-21,0.9999925907670719,7.409232926296041e-06
2023-09-25,0.003633867680732125,0.9963661323192661
2023-09-26,8.252878343243832e-06,0.999991747121655
2023-09-27,0.009699576796199283,0.990300423203799
2023-09-28,1.0646056676320863e-06,0.9999989353943307
2023-09-30,1.0508530911162803e-05,0.9999894914690871
2023-10-01,0.013902483196663233,0.9860975168033349
2023-10-02,0.011452362779978522,0.9885476372200197
2023-10-03,0.10072533205041927,0.899274667949579
2023-10-04,0.08328250546206017,0.916717494537938
2023-10-06,0.012773821259851192,0.9872261787401471
2023-10-07,0.5047970008220388,0.49520299917795935
2023-10-09,0.11357798090286322,0.886422019097135
2023-10-10,0.08590892176413188,0.9140910782358662
2023-10-11,0.0994633789031479,0.9005366210968501
2023-10-12,0.07000885151471016,0.9299911484852877
2023-10-13,0.08770376707417663,0.9122962329258214
2023-10-14,0.13278745542576165,0.8672125445742364
2023-10-15,0.24594246326172653,0.7540575367382716
2023-10-16,0.30013163874619436,0.6998683612538038
2023-10-17,0.8933758101447562,0.10662418985524184
2023-10-20,0.020405306963264338,0.9795946930367336
2023-10-21,0.28667766337396094,0.713322336626037
2023-10-22,0.31374042674279035,0.6862595732572075
2023-10-23,0.23097999255174737,0.7690200074482505
2023-10-24,0.3983384156572968,0.6016615843427009
2023-10-25,0.4099789089029535,0.590021091097044
2023-10-26,0.01856615322246529,0.9814338467775323
2023-10-27,0.8795148265361457,0.1204851734638522
2023-10-31,0.9998915645666998,0.00010843543329795635
2023-11-01,2.2650947987218355e-07,0.999999773490518
2023-11-02,0.0005463365239121736,0.9994536634760859
2023-11-03,0.0030106471222127095,0.9969893528777856
2023-11-04,6.919177773452845e-07,0.9999993080822211
2023-11-05,0.00012265317036926494,0.9998773468296291
2023-11-06,9.186918952773316e-09,0.9999999908130794
2023-11-07,0.0001750504305030663,0.9998249495694954
2023-11-08,0.9999997091964573,2.908035411466731e-07
2023-11-09,0.004688540047086139,0.9953114599529123
2023-11-10,0.2334076287514248,0.7665923712485737
2023-11-11,0.01723183781288032,0.982768162187118
2023-11-19,4.660090444442084e-08,0.9999999533990941
2023-11-20,0.9994924802505024,0.0005075197494959991
2023-11-21,3.160239685500468e-05,0.9999683976031434
2023-11-22,1.441598566684213e-07,0.999999855840142
2023-11-23,0.9999170176349595,8.298236503908351e-05
2023-11-24,6.181536560649396e-06,0.999993818463438
2023-11-25,9.604689776838476e-07,0.9999990395310211
2023-11-26,0.8831960962899561,0.11680390371004268
2023-11-27,3.3635110702603886e-07,0.9999996636488923
2023-11-28,3.1845243141675275e-06,0.9999968154756852
2023-11-30,0.9999617569233008,3.824307669901261e-05
2023-12-01,0.004780485782771855,0.9952195142172279
2023-12-02,0.9998559850044663,0.00014401499553369802
2023-12-03,0.0001946102275912056,0.9998053897724086
2023-12-04,1.0591315490913202e-05,0.999989408684509
2023-12-05,0.999999995862028,4.137972188098709e-09
2023-12-06,2.0280046383498844e-05,0.999979719953617
2023-12-07,0.38964785138307034,0.61035214861693
2023-12-08,0.4334958425393513,0.5665041574606492
2023-12-09,0.0002539251301870097,0.9997460748698135
2023-12-10,5.597752353798341e-05,0.9999440224764623
2023-12-11,0.09151320506854617,0.908486794931454
2023-12-12,0.06909183256590139,0.9309081674340989
2023-12-13,1.4902049374129585e-07,0.9999998509795066
2023-12-14,2.2923266851208293e-05,0.9999770767331493
2023-12-15,0.0017417379844074485,0.9982582620155931
2023-12-16,4.925895077423635e-07,0.9999995074104928
2023-12-17,4.4491243817406936e-05,0.999955508756183
2023-12-18,0.008779172014778805,0.9912208279852217
2023-12-19,3.657211582217166e-07,0.9999996342788423
2023-12-20,1.728799838713682e-08,0.9999999827120022
2023-12-21,7.913987850226521e-06,0.9999920860121503
2023-12-22,0.00064019140295823,0.9993598085970422
2023-12-23,7.353917003318487e-06,0.9999926460829973
2023-12-24,0.0070011531354728235,0.9929988468645279
2023-12-25,0.08788349254167249,0.9121165074583281
2023-12-26,9.92742988856336e-08,0.9999999007257017
2023-12-27,1.1085148891334478e-08,0.9999999889148515
2023-12-28,0.0006100850810208322,0.9993899149189798
2023-12-29,3.5221868084550578e-06,0.9999964778131921
2023-12-30,0.0015539098566520332,0.9984460901433486
2023-12-31,0.9951869430909511,0.004813056909049526
2024-01-01,1.925962769733683e-06,0.999998074037231
2024-01-02,1.0285222080504987e-05,0.9999897147779203
2024-01-03,1.7564341390759241e-06,0.9999982435658618
2024-01-04,2.2340109131716846e-05,0.9999776598908692
2024-01-05,1.3228571425186675e-06,0.9999986771428586
2024-01-06,2.0450053870958452e-06,0.999997954994614
2024-01-07,2.039270955087706e-08,0.9999999796072916
2024-01-08,4.977927545310619e-07,0.9999995022072465
2024-01-09,7.4132043208509424e-09,0.9999999925867968
2024-01-10,2.8335068771478155e-08,0.9999999716649323
2024-01-11,5.615832125301949e-06,0.9999943841678758
2024-01-12,3.0174688311769846e-06,0.9999969825311698
2024-01-13,0.9993128633617879,0.0006871366382131825
2024-01-15,0.00043237351033271646,0.9995676264896687
2024-01-16,0.0005316904326860994,0.9994683095673154
2024-01-17,0.11623304598089547,0.8837669540191061
2024-01-18,1.969404499296727e-05,0.9999803059550088
2024-01-19,0.07804071683580069,0.9219592831642012
2024-01-20,0.0399189204531535,0.9600810795468483
2024-01-21,0.062986629619301,0.937013370380701
2024-01-22,0.010866513685742514,0.9891334863142596
2024-01-23,0.08960689815616267,0.9103931018438394
2024-01-24,0.8667362963790001,0.13326370362100207
2024-01-25,0.003879061805419144,0.9961209381945829
